Provider,PotentialFraud,n_inpt_claims,n_inpt_bene,inpt_total_reimb,inpt_mean_reimb,inpt_max_reimb,inpt_min_reimb,n_outpt_claims,n_outpt_bene,outpt_total_reimb,outpt_mean_reimb,outpt_max_reimb,outpt_min_reimb,claims_total,bene_total,inpt_outpt_claim_ratio,avg_gender,avg_months_partA,avg_months_partB,avg_IP_annual_reimb,avg_OP_annual_reimb,avg_IP_annual_deduct,avg_OP_annual_deduct,ChronicCond_Alzheimer_rate,ChronicCond_Heartfailure_rate,ChronicCond_KidneyDisease_rate,ChronicCond_Cancer_rate,ChronicCond_ObstrPulmonary_rate,ChronicCond_Depression_rate,ChronicCond_Diabetes_rate,ChronicCond_IschemicHeart_rate,ChronicCond_Osteoporasis_rate,ChronicCond_rheumatoidarthritis_rate,ChronicCond_stroke_rate
PRV56546,No,9.0,9.0,80000.0,8888.888888888889,29000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,1.3333333333333333,12.0,12.0,17733.333333333332,413.3333333333333,1424.0,40.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.0
PRV56547,No,7.0,7.0,60000.0,8571.42857142857,20000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56548,No,8.0,7.0,124000.0,15500.0,66000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,2.0,12.0,12.0,7000.0,90.0,1068.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
PRV56549,No,2.0,2.0,14000.0,7000.0,10000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56550,Yes,55.0,43.0,540000.0,9818.181818181818,55000.0,2000.0,1.0,1.0,500.0,500.0,500.0,500.0,56.0,44.0,27.5,1.5,12.0,12.0,15947.0,629.0,3376.8,294.0,0.7,1.0,0.6,0.4,0.8,0.7,0.8,1.0,0.2,0.6,0.2
PRV56551,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56552,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2000.0,1000.0,1800.0,200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56553,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,80.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56554,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,520.0,260.0,500.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56555,No,59.0,57.0,491000.0,8322.033898305084,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57.0,59.0,1.7142857142857142,12.0,12.0,8307.142857142857,372.85714285714283,1220.5714285714287,265.7142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
PRV56556,No,74.0,65.0,619000.0,8364.864864864865,32000.0,2000.0,14.0,9.0,1930.0,137.85714285714286,600.0,10.0,88.0,74.0,4.933333333333334,1.7272727272727273,12.0,12.0,21838.18181818182,1589.090909090909,2136.0,490.90909090909093,0.7272727272727273,0.8181818181818182,0.5454545454545454,0.0,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.36363636363636365,0.5454545454545454
PRV56557,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,80.0,40.0,40.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56559,No,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,10520.0,362.7586206896552,3300.0,0.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56560,Yes,248.0,214.0,2605900.0,10507.661290322581,57000.0,0.0,53.0,22.0,17720.0,334.33962264150944,3300.0,0.0,301.0,236.0,4.592592592592593,1.673913043478261,12.0,12.0,17785.869565217392,2276.9565217391305,2000.9565217391305,659.7826086956521,0.4782608695652174,0.6739130434782609,0.6304347826086957,0.13043478260869565,0.5652173913043478,0.43478260869565216,0.717391304347826,0.9130434782608695,0.2826086956521739,0.391304347826087,0.2391304347826087
PRV56562,No,2.0,2.0,38000.0,19000.0,30000.0,8000.0,1.0,1.0,30.0,30.0,30.0,30.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56563,No,8.0,7.0,91000.0,11375.0,37000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,2.0,12.0,12.0,7000.0,0.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV56566,Yes,1.0,1.0,12000.0,12000.0,12000.0,12000.0,1.0,1.0,100.0,100.0,100.0,100.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56568,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,370.0,61.666666666666664,200.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56570,No,13.0,12.0,148000.0,11384.615384615385,39000.0,3000.0,1.0,1.0,40.0,40.0,40.0,40.0,14.0,13.0,6.5,2.0,12.0,12.0,23776.666666666668,2933.3333333333335,1780.0,916.6666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0
PRV56571,No,3.0,3.0,27000.0,9000.0,18000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,12.0,12.0,22000.0,3770.0,2136.0,1260.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
PRV56572,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56574,No,12.0,10.0,104000.0,8666.666666666666,39000.0,2000.0,1.0,1.0,200.0,200.0,200.0,200.0,13.0,11.0,6.0,2.0,12.0,12.0,21500.0,1730.0,2136.0,500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
PRV56575,Yes,113.0,102.0,958000.0,8477.87610619469,57000.0,0.0,17.0,13.0,2790.0,164.11764705882354,1800.0,0.0,130.0,115.0,6.277777777777778,1.5454545454545454,12.0,12.0,17228.18181818182,1208.1818181818182,2184.5454545454545,405.90909090909093,0.45454545454545453,0.7272727272727273,0.5909090909090909,0.0,0.5,0.2727272727272727,0.8181818181818182,0.7727272727272727,0.22727272727272727,0.36363636363636365,0.22727272727272727
PRV56576,No,1.0,1.0,4000.0,4000.0,4000.0,4000.0,3.0,1.0,220.0,73.33333333333333,100.0,30.0,4.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56577,No,8.0,8.0,51000.0,6375.0,14000.0,2000.0,16.0,14.0,3070.0,191.875,1100.0,0.0,24.0,22.0,0.47058823529411764,1.0,12.0,12.0,26000.0,2550.0,4272.0,1360.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
PRV56578,No,7.0,7.0,115000.0,16428.571428571428,37000.0,5000.0,1.0,1.0,100.0,100.0,100.0,100.0,8.0,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56579,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3580.0,596.6666666666666,1500.0,80.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56580,No,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1500.0,166.66666666666666,1000.0,20.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56581,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56582,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56583,No,13.0,13.0,105000.0,8076.923076923077,23000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,1.75,12.0,12.0,9012.5,972.5,1602.0,290.0,0.5,0.75,1.0,0.5,0.25,1.0,0.75,1.0,0.25,0.5,0.0
PRV56584,No,4.0,4.0,21000.0,5250.0,9000.0,4000.0,3.0,3.0,650.0,216.66666666666666,500.0,60.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56585,No,4.0,4.0,25000.0,6250.0,12000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56586,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56587,Yes,18.0,18.0,241000.0,13388.888888888889,43000.0,2000.0,9.0,9.0,2220.0,246.66666666666666,800.0,40.0,27.0,27.0,1.8,1.3333333333333333,12.0,12.0,28090.0,970.0,2136.0,566.6666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
PRV56588,Yes,100.0,96.0,962000.0,9620.0,42000.0,0.0,5.0,5.0,1270.0,254.0,1000.0,50.0,105.0,101.0,16.666666666666668,1.4583333333333333,12.0,12.0,14646.25,1265.8333333333333,1810.3333333333333,472.5,0.5,0.6666666666666666,0.4583333333333333,0.16666666666666666,0.4583333333333333,0.625,0.625,0.75,0.375,0.2916666666666667,0.08333333333333333
PRV56589,No,4.0,4.0,31000.0,7750.0,12000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.5,12.0,12.0,8000.0,1365.0,1602.0,415.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5
PRV56590,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,5.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56591,Yes,16.0,13.0,98000.0,6125.0,13000.0,1000.0,2.0,2.0,110.0,55.0,70.0,40.0,18.0,15.0,5.333333333333333,1.2,12.0,12.0,14200.0,1128.0,1922.4,228.0,0.8,1.0,0.4,0.0,0.0,0.4,1.0,1.0,0.8,0.8,0.0
PRV56592,Yes,63.0,51.0,726400.0,11530.15873015873,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,51.0,63.0,1.7777777777777777,12.0,12.0,13206.666666666666,4266.666666666667,1661.3333333333333,1286.6666666666667,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.0,0.2222222222222222,0.5555555555555556,0.1111111111111111
PRV56593,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56594,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4690.0,781.6666666666666,3300.0,40.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56595,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900.0,900.0,900.0,900.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56596,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56597,No,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1770.0,252.85714285714286,400.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56598,No,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4110.0,587.1428571428571,2100.0,60.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56601,No,1.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,1.0,400.0,400.0,400.0,400.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56602,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56603,No,1.0,1.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56604,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,150.0,75.0,100.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56605,Yes,4.0,3.0,26000.0,6500.0,8000.0,4000.0,2.0,1.0,210.0,105.0,200.0,10.0,6.0,4.0,1.3333333333333333,1.0,12.0,12.0,16220.0,1470.0,2136.0,360.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV56606,No,9.0,9.0,81000.0,9000.0,17000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,2.0,12.0,12.0,15000.0,10665.0,1602.0,2330.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0
PRV56607,No,4.0,4.0,26000.0,6500.0,20000.0,0.0,2.0,1.0,3900.0,1950.0,3100.0,800.0,6.0,5.0,1.3333333333333333,2.0,12.0,12.0,20000.0,600.0,1068.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PRV56608,Yes,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,7760.0,596.9230769230769,3200.0,10.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56610,No,12.0,11.0,74000.0,6166.666666666667,14000.0,2000.0,1.0,1.0,100.0,100.0,100.0,100.0,13.0,12.0,6.0,2.0,12.0,12.0,3000.0,5070.0,1068.0,1925.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5
PRV56611,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56613,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,720.0,120.0,400.0,40.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56614,No,15.0,14.0,125000.0,8333.333333333334,27000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,15.0,1.8,12.0,12.0,23052.0,4230.0,2349.6,976.0,0.6,1.0,1.0,0.0,1.0,0.8,0.8,1.0,0.0,0.6,0.2
PRV56615,No,3.0,2.0,36000.0,12000.0,21000.0,6000.0,9.0,5.0,2800.0,311.1111111111111,1800.0,10.0,12.0,7.0,0.3,2.0,12.0,12.0,22000.0,620.0,2136.0,230.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PRV56616,Yes,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,740.0,123.33333333333333,300.0,30.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56618,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56621,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5400.0,1800.0,3300.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56622,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4000.0,2000.0,2200.0,1800.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56624,Yes,7.0,7.0,183000.0,26142.85714285714,57000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.0,12.0,12.0,73030.0,1220.0,2136.0,690.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV56625,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56626,No,4.0,4.0,44200.0,11050.0,33000.0,200.0,3.0,2.0,160.0,53.333333333333336,70.0,30.0,7.0,6.0,1.0,1.0,12.0,12.0,33000.0,1950.0,1068.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PRV56628,No,9.0,9.0,83800.0,9311.111111111111,24000.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,10.0,10.0,4.5,1.5,12.0,10.0,8923.333333333334,1688.3333333333333,2257.3333333333335,466.6666666666667,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
PRV56630,Yes,63.0,51.0,567000.0,9000.0,50000.0,0.0,3.0,2.0,6440.0,2146.6666666666665,5600.0,40.0,66.0,53.0,15.75,1.3076923076923077,12.0,12.0,17470.76923076923,1695.3846153846155,2040.923076923077,257.6923076923077,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.3076923076923077,0.6153846153846154,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.38461538461538464,0.15384615384615385
PRV56632,No,7.0,4.0,39000.0,5571.428571428572,9000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56633,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56634,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,440.0,73.33333333333333,200.0,20.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56635,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56637,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,780.0,195.0,600.0,50.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56638,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56639,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56640,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,90.0,30.0,50.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56641,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56642,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,640.0,128.0,300.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56643,No,8.0,7.0,67000.0,8375.0,12000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56645,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,300.0,300.0,300.0,300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56647,Yes,121.0,102.0,1274600.0,10533.88429752066,44000.0,0.0,3.0,3.0,90.0,30.0,60.0,10.0,124.0,105.0,30.25,1.5714285714285714,12.0,12.0,19846.666666666668,1993.8095238095239,2021.5238095238096,671.9047619047619,0.23809523809523808,0.6190476190476191,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.23809523809523808,0.7142857142857143,0.7142857142857143,0.19047619047619047,0.5238095238095238,0.09523809523809523
PRV56648,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3440.0,1146.6666666666667,3300.0,40.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56649,Yes,7.0,7.0,120000.0,17142.85714285714,51000.0,4000.0,14.0,5.0,1920.0,137.14285714285714,600.0,0.0,21.0,12.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56651,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,500.0,166.66666666666666,300.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56653,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,15.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56654,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,280.0,93.33333333333333,100.0,80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56655,No,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1910.0,212.22222222222223,600.0,40.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56656,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
